Neighbor_Word,Similarity,Target_Word,Period,Model_Type,Rank
columbus,0.440764307975769,terrorism,1951-1960,SkipGram,193
pole,0.4406664371490478,terrorism,1951-1960,SkipGram,194
aggravate,0.4400953650474548,terrorism,1951-1960,SkipGram,195
boulevard,0.4399071633815765,terrorism,1951-1960,SkipGram,196
sheriff,0.4396731257438659,terrorism,1951-1960,SkipGram,197
flogging,0.4396167993545532,terrorism,1951-1960,SkipGram,198
blast,0.4394720792770386,terrorism,1951-1960,SkipGram,199
terrorist,0.4392951130867004,terrorism,1951-1960,SkipGram,200
parliament_building,0.4387565851211548,terrorism,1951-1960,SkipGram,201
burial,0.4386508464813232,terrorism,1951-1960,SkipGram,202
climax,0.4379726350307464,terrorism,1951-1960,SkipGram,203
angel,0.4378095865249634,terrorism,1951-1960,SkipGram,204
brooks,0.4377165138721466,terrorism,1951-1960,SkipGram,205
para,0.4377163052558899,terrorism,1951-1960,SkipGram,206
rain,0.4373670518398285,terrorism,1951-1960,SkipGram,207
cord,0.437344491481781,terrorism,1951-1960,SkipGram,208
savage,0.4368509352207184,terrorism,1951-1960,SkipGram,209
parley,0.4368423819541931,terrorism,1951-1960,SkipGram,210
hoodlum,0.4361815452575683,terrorism,1951-1960,SkipGram,211
shot_fire,0.4358706176280975,terrorism,1951-1960,SkipGram,212
federal_grand_jury,0.435466468334198,terrorism,1951-1960,SkipGram,213
elizabeth,0.4353225827217102,terrorism,1951-1960,SkipGram,214
peril,0.4352343082427978,terrorism,1951-1960,SkipGram,215
ease,0.4349349439144134,terrorism,1951-1960,SkipGram,216
tired,0.4343649446964264,terrorism,1951-1960,SkipGram,217
nearly_per_cent,0.4337494075298309,terrorism,1951-1960,SkipGram,218
downtown,0.4336873292922973,terrorism,1951-1960,SkipGram,219
cyprus,0.4336664080619812,terrorism,1951-1960,SkipGram,220
hut,0.433084100484848,terrorism,1951-1960,SkipGram,221
twelve_person,0.4320690929889679,terrorism,1951-1960,SkipGram,222
donald,0.4319095015525818,terrorism,1951-1960,SkipGram,223
miner,0.4317138791084289,terrorism,1951-1960,SkipGram,224
fairness,0.4315913319587707,terrorism,1951-1960,SkipGram,225
weeks,0.4313008785247803,terrorism,1951-1960,SkipGram,226
kiss,0.4312247931957245,terrorism,1951-1960,SkipGram,227
cathedral,0.4309559762477875,terrorism,1951-1960,SkipGram,228
finish,0.430887758731842,terrorism,1951-1960,SkipGram,229
prediction,0.4308536946773529,terrorism,1951-1960,SkipGram,230
organizing,0.4305885732173919,terrorism,1951-1960,SkipGram,231
round_ammunition,0.430391788482666,terrorism,1951-1960,SkipGram,232
liver,0.430009663105011,terrorism,1951-1960,SkipGram,233
envy,0.4294983446598053,terrorism,1951-1960,SkipGram,234
homemade_bomb,0.4291652143001556,terrorism,1951-1960,SkipGram,235
deny_charge,0.4290609657764435,terrorism,1951-1960,SkipGram,236
siberia,0.428935557603836,terrorism,1951-1960,SkipGram,237
please,0.4289291203022003,terrorism,1951-1960,SkipGram,238
barley,0.4288927614688873,terrorism,1951-1960,SkipGram,239
noncommissioned_officer,0.4283976554870605,terrorism,1951-1960,SkipGram,240
tear,0.4283783137798309,terrorism,1951-1960,SkipGram,241
unsuccessful_attempt,0.428195595741272,terrorism,1951-1960,SkipGram,242
chase,0.427775114774704,terrorism,1951-1960,SkipGram,243
dean,0.4276632964611053,terrorism,1951-1960,SkipGram,244
funeral_procession,0.4274835884571075,terrorism,1951-1960,SkipGram,245
edmund,0.4272673428058624,terrorism,1951-1960,SkipGram,246
fifty_mile,0.4272023439407348,terrorism,1951-1960,SkipGram,247
dorothy,0.4271789789199829,terrorism,1951-1960,SkipGram,248
executive_director,0.4270824790000915,terrorism,1951-1960,SkipGram,249
leap,0.4269638657569885,terrorism,1951-1960,SkipGram,250
reward,0.4268976151943207,terrorism,1951-1960,SkipGram,251
hysteria,0.426541119813919,terrorism,1951-1960,SkipGram,252
irish,0.4263504147529602,terrorism,1951-1960,SkipGram,253
photograph,0.4261975884437561,terrorism,1951-1960,SkipGram,254
congressional_election,0.4261932373046875,terrorism,1951-1960,SkipGram,255
steward,0.4261161088943481,terrorism,1951-1960,SkipGram,256
special_buenos,0.4260901510715484,terrorism,1951-1960,SkipGram,257
stroll,0.426078587770462,terrorism,1951-1960,SkipGram,258
serve_ice,0.4260213077068329,terrorism,1951-1960,SkipGram,259
driving,0.4259695708751678,terrorism,1951-1960,SkipGram,260
castle,0.4253899157047272,terrorism,1951-1960,SkipGram,261
hole,0.4253624677658081,terrorism,1951-1960,SkipGram,262
statue,0.4252692759037018,terrorism,1951-1960,SkipGram,263
teenager,0.4249203503131866,terrorism,1951-1960,SkipGram,264
thirty_mile,0.4249055683612823,terrorism,1951-1960,SkipGram,265
drought,0.4248351454734802,terrorism,1951-1960,SkipGram,266
stone,0.424765408039093,terrorism,1951-1960,SkipGram,267
northwest,0.4247035384178161,terrorism,1951-1960,SkipGram,268
tea,0.424538254737854,terrorism,1951-1960,SkipGram,269
british_colony,0.4245223701000213,terrorism,1951-1960,SkipGram,270
seller,0.4244010746479034,terrorism,1951-1960,SkipGram,271
barrack,0.4237011969089508,terrorism,1951-1960,SkipGram,272
philadelphia,0.4234431385993957,terrorism,1951-1960,SkipGram,273
keener,0.4233807921409607,terrorism,1951-1960,SkipGram,274
fe,0.4227728247642517,terrorism,1951-1960,SkipGram,275
fame,0.4227536916732788,terrorism,1951-1960,SkipGram,276
invest,0.4227484166622162,terrorism,1951-1960,SkipGram,277
outskirt,0.4227384924888611,terrorism,1951-1960,SkipGram,278
seventh,0.4221165180206299,terrorism,1951-1960,SkipGram,279
harvey,0.422080397605896,terrorism,1951-1960,SkipGram,280
edward_morrow,0.4220197796821594,terrorism,1951-1960,SkipGram,281
klan,0.4219364523887634,terrorism,1951-1960,SkipGram,282
flare,0.4216865301132202,terrorism,1951-1960,SkipGram,283
drug,0.4216523766517639,terrorism,1951-1960,SkipGram,284
carolina,0.4216171205043793,terrorism,1951-1960,SkipGram,285
louis,0.4215129315853119,terrorism,1951-1960,SkipGram,286
wounded,0.4214588701725006,terrorism,1951-1960,SkipGram,287
coinage,0.4214073121547699,terrorism,1951-1960,SkipGram,288
caraca,0.4212554693222046,terrorism,1951-1960,SkipGram,289
pool,0.4211809933185577,terrorism,1951-1960,SkipGram,290
policeman_soldier,0.420883446931839,terrorism,1951-1960,SkipGram,291
reminiscence,0.4208590388298034,terrorism,1951-1960,SkipGram,292
resume,0.4207602739334106,terrorism,1951-1960,SkipGram,293
champion,0.420579582452774,terrorism,1951-1960,SkipGram,294
civilian_wound,0.4203508496284485,terrorism,1951-1960,SkipGram,295
blow_bridge,0.4200020730495453,terrorism,1951-1960,SkipGram,296
pe,0.4199759662151336,terrorism,1951-1960,SkipGram,297
tyrant,0.4196371138095855,terrorism,1951-1960,SkipGram,298
detour,0.4191237986087799,terrorism,1951-1960,SkipGram,299
inquiry,0.4190753400325775,terrorism,1951-1960,SkipGram,300
batista_regime,0.4189202487468719,terrorism,1951-1960,SkipGram,301
burns,0.4184116125106811,terrorism,1951-1960,SkipGram,302
florida,0.418167769908905,terrorism,1951-1960,SkipGram,303
teenage,0.4180770516395569,terrorism,1951-1960,SkipGram,304
sons,0.4179476201534271,terrorism,1951-1960,SkipGram,305
suburbs,0.4178283214569092,terrorism,1951-1960,SkipGram,306
savagely,0.4177099168300628,terrorism,1951-1960,SkipGram,307
hunt,0.4175061583518982,terrorism,1951-1960,SkipGram,308
marin,0.4173173010349273,terrorism,1951-1960,SkipGram,309
relentless,0.4172271192073822,terrorism,1951-1960,SkipGram,310
pen,0.4170027077198028,terrorism,1951-1960,SkipGram,311
grow,0.4169866740703583,terrorism,1951-1960,SkipGram,312
london_dig,0.4167766273021698,terrorism,1951-1960,SkipGram,313
famine,0.416124552488327,terrorism,1951-1960,SkipGram,314
hanging,0.4159741699695587,terrorism,1951-1960,SkipGram,315
nonwhite,0.4158186316490173,terrorism,1951-1960,SkipGram,316
tender,0.4157273769378662,terrorism,1951-1960,SkipGram,317
salute,0.4156987369060516,terrorism,1951-1960,SkipGram,318
raid,0.4153885245323181,terrorism,1951-1960,SkipGram,319
swiss,0.4152522087097168,terrorism,1951-1960,SkipGram,320
police_chief,0.4149183630943298,terrorism,1951-1960,SkipGram,321
estate,0.414690226316452,terrorism,1951-1960,SkipGram,322
white_negro,0.4146746098995209,terrorism,1951-1960,SkipGram,323
nigel,0.4143189191818237,terrorism,1951-1960,SkipGram,324
lock,0.4142874181270599,terrorism,1951-1960,SkipGram,325
survey,0.4141325652599334,terrorism,1951-1960,SkipGram,326
half_mile,0.4141300618648529,terrorism,1951-1960,SkipGram,327
mau_mau_leader,0.4140535593032837,terrorism,1951-1960,SkipGram,328
bloody,0.4140506982803345,terrorism,1951-1960,SkipGram,329
music,0.4140016138553619,terrorism,1951-1960,SkipGram,330
witch_doctor,0.4139945209026336,terrorism,1951-1960,SkipGram,331
gerard,0.4139684438705444,terrorism,1951-1960,SkipGram,332
jacques_chevalier,0.4138060510158539,terrorism,1951-1960,SkipGram,333
mile_east,0.4137443602085113,terrorism,1951-1960,SkipGram,334
slightly_injure,0.4136025607585907,terrorism,1951-1960,SkipGram,335
golden,0.4130189716815948,terrorism,1951-1960,SkipGram,336
inform_source,0.4129107296466827,terrorism,1951-1960,SkipGram,337
bitterly,0.4128190875053406,terrorism,1951-1960,SkipGram,338
bomb_explosion,0.4126492142677307,terrorism,1951-1960,SkipGram,339
algier_french,0.4126282036304474,terrorism,1951-1960,SkipGram,340
attract,0.412614107131958,terrorism,1951-1960,SkipGram,341
underground_organization,0.4124084115028381,terrorism,1951-1960,SkipGram,342
orlando,0.4123623371124267,terrorism,1951-1960,SkipGram,343
protectorate_morocco,0.4122972786426544,terrorism,1951-1960,SkipGram,344
shoot_dead,0.4122124016284942,terrorism,1951-1960,SkipGram,345
end_sight,0.4121381342411041,terrorism,1951-1960,SkipGram,346
travail,0.4120151698589325,terrorism,1951-1960,SkipGram,347
butler,0.4120113551616668,terrorism,1951-1960,SkipGram,348
birth,0.4118880033493042,terrorism,1951-1960,SkipGram,349
nail,0.4117569327354431,terrorism,1951-1960,SkipGram,350
midnight_cure,0.4115129113197326,terrorism,1951-1960,SkipGram,351
rafael,0.4114930331707001,terrorism,1951-1960,SkipGram,352
newly_appoint,0.4114519953727722,terrorism,1951-1960,SkipGram,353
island_colony,0.4111863374710083,terrorism,1951-1960,SkipGram,354
besiege,0.4107390940189361,terrorism,1951-1960,SkipGram,355
machine_gun,0.4105361700057983,terrorism,1951-1960,SkipGram,356
awkward,0.4104501903057098,terrorism,1951-1960,SkipGram,357
susan,0.4103623032569885,terrorism,1951-1960,SkipGram,358
negro_white,0.4100865125656128,terrorism,1951-1960,SkipGram,359
race,0.4100413024425506,terrorism,1951-1960,SkipGram,360
heavily,0.4098497927188873,terrorism,1951-1960,SkipGram,361
constabulary,0.4096080958843231,terrorism,1951-1960,SkipGram,362
julie,0.4091469049453735,terrorism,1951-1960,SkipGram,363
antoine,0.408792495727539,terrorism,1951-1960,SkipGram,364
lift_valley,0.4087121486663818,terrorism,1951-1960,SkipGram,365
helen,0.4085555970668793,terrorism,1951-1960,SkipGram,366
africans,0.4085156619548797,terrorism,1951-1960,SkipGram,367
eyes,0.4083342552185058,terrorism,1951-1960,SkipGram,368
arnold,0.4082008898258209,terrorism,1951-1960,SkipGram,369
widespread,0.407679945230484,terrorism,1951-1960,SkipGram,370
mosque,0.4073101580142975,terrorism,1951-1960,SkipGram,371
bayonet,0.4071329832077026,terrorism,1951-1960,SkipGram,372
councilor,0.4070775508880615,terrorism,1951-1960,SkipGram,373
ambush,0.4070204496383667,terrorism,1951-1960,SkipGram,374
herbert,0.4068502783775329,terrorism,1951-1960,SkipGram,375
hamlet,0.4067587554454803,terrorism,1951-1960,SkipGram,376
whip,0.4067542552947998,terrorism,1951-1960,SkipGram,377
northwestern,0.406673789024353,terrorism,1951-1960,SkipGram,378
franco,0.4065242111682892,terrorism,1951-1960,SkipGram,379
tenant,0.4063174426555633,terrorism,1951-1960,SkipGram,380
store,0.4062809348106384,terrorism,1951-1960,SkipGram,381
salvador,0.4060234427452087,terrorism,1951-1960,SkipGram,382
kidnapping,0.4058137536048889,terrorism,1951-1960,SkipGram,383
mass_meeting,0.4057962000370025,terrorism,1951-1960,SkipGram,384
knife,0.4057868421077728,terrorism,1951-1960,SkipGram,385
liver_colonial,0.4056740701198578,terrorism,1951-1960,SkipGram,386
ere,0.4053098857402801,terrorism,1951-1960,SkipGram,387
hair_bluff,0.4052733480930328,terrorism,1951-1960,SkipGram,388
attempt_assassinate,0.4052466750144958,terrorism,1951-1960,SkipGram,389
cleanse,0.4050649106502533,terrorism,1951-1960,SkipGram,390
havana_sov,0.4048985838890075,terrorism,1951-1960,SkipGram,391
suburb,0.4045441150665283,terrorism,1951-1960,SkipGram,392
anger,0.4044819474220276,terrorism,1951-1960,SkipGram,393
latent,0.4044274985790252,terrorism,1951-1960,SkipGram,394
accidental,0.4042294025421142,terrorism,1951-1960,SkipGram,395
pain,0.4041938483715057,terrorism,1951-1960,SkipGram,396
onto,0.4041503369808197,terrorism,1951-1960,SkipGram,397
outlying,0.4040214717388153,terrorism,1951-1960,SkipGram,398
domain,0.4037328958511352,terrorism,1951-1960,SkipGram,399
cheer,0.4037263095378876,terrorism,1951-1960,SkipGram,400
west_street,0.4037165641784668,terrorism,1951-1960,SkipGram,401
resemble,0.4036920368671417,terrorism,1951-1960,SkipGram,402
shepherd,0.4035977125167846,terrorism,1951-1960,SkipGram,403
corps,0.4035549163818359,terrorism,1951-1960,SkipGram,404
farm_near,0.403538167476654,terrorism,1951-1960,SkipGram,405
sweet,0.4030208885669708,terrorism,1951-1960,SkipGram,406
bond,0.4028301239013672,terrorism,1951-1960,SkipGram,407
silver,0.402705579996109,terrorism,1951-1960,SkipGram,408
assistant_secretary,0.4025370478630066,terrorism,1951-1960,SkipGram,409
boom,0.4021685123443603,terrorism,1951-1960,SkipGram,410
tongue,0.4021435678005218,terrorism,1951-1960,SkipGram,411
martinet,0.4021271765232086,terrorism,1951-1960,SkipGram,412
wear,0.4021074473857879,terrorism,1951-1960,SkipGram,413
remain_calm,0.4019327461719513,terrorism,1951-1960,SkipGram,414
angeles,0.401808887720108,terrorism,1951-1960,SkipGram,415
patrol_car,0.4017882645130157,terrorism,1951-1960,SkipGram,416
southwest,0.4017825126647949,terrorism,1951-1960,SkipGram,417
wounding,0.4017617106437683,terrorism,1951-1960,SkipGram,418
courtroom,0.4017514288425445,terrorism,1951-1960,SkipGram,419
underscore,0.401541143655777,terrorism,1951-1960,SkipGram,420
intensify,0.4014135599136352,terrorism,1951-1960,SkipGram,421
cry,0.4013829231262207,terrorism,1951-1960,SkipGram,422
henry,0.4011962711811065,terrorism,1951-1960,SkipGram,423
die_hospital,0.4006001651287079,terrorism,1951-1960,SkipGram,424
abnormal,0.4005182087421417,terrorism,1951-1960,SkipGram,425
stab,0.4002578854560852,terrorism,1951-1960,SkipGram,426
sergeant,0.4000504612922668,terrorism,1951-1960,SkipGram,427
wave,0.3999154567718506,terrorism,1951-1960,SkipGram,428
terrace,0.3998926877975464,terrorism,1951-1960,SkipGram,429
par,0.3997102379798889,terrorism,1951-1960,SkipGram,430
prayer,0.3996070325374603,terrorism,1951-1960,SkipGram,431
explode,0.3994252979755401,terrorism,1951-1960,SkipGram,432
allay,0.399425208568573,terrorism,1951-1960,SkipGram,433
alexander,0.3991402089595794,terrorism,1951-1960,SkipGram,434
terror,0.3990735709667206,terrorism,1951-1960,SkipGram,435
oust,0.3988554179668426,terrorism,1951-1960,SkipGram,436
roger,0.3985384404659271,terrorism,1951-1960,SkipGram,437
dot,0.3985218405723572,terrorism,1951-1960,SkipGram,438
undress,0.3982246220111847,terrorism,1951-1960,SkipGram,439
wound_seriously,0.3982212245464325,terrorism,1951-1960,SkipGram,440
unknown,0.3979848325252533,terrorism,1951-1960,SkipGram,441
beset,0.3979838788509369,terrorism,1951-1960,SkipGram,442
bitterness,0.3979176878929138,terrorism,1951-1960,SkipGram,443
business,0.3973675966262817,terrorism,1951-1960,SkipGram,444
corporal,0.3972989022731781,terrorism,1951-1960,SkipGram,445
bastille,0.3972628116607666,terrorism,1951-1960,SkipGram,446
squatter,0.3970029056072235,terrorism,1951-1960,SkipGram,447
smuggling,0.3970018029212951,terrorism,1951-1960,SkipGram,448
disclose,0.3966922461986542,terrorism,1951-1960,SkipGram,449
bring_total,0.3966687619686126,terrorism,1951-1960,SkipGram,450
till,0.39649298787117,terrorism,1951-1960,SkipGram,451
lyon,0.3964807093143463,terrorism,1951-1960,SkipGram,452
south_peri,0.3960424065589905,terrorism,1951-1960,SkipGram,453
hat,0.3959240317344665,terrorism,1951-1960,SkipGram,454
subside,0.3957630693912506,terrorism,1951-1960,SkipGram,455
early_morning,0.395739883184433,terrorism,1951-1960,SkipGram,456
stamp,0.395619124174118,terrorism,1951-1960,SkipGram,457
folk,0.3955839872360229,terrorism,1951-1960,SkipGram,458
indict,0.3954867422580719,terrorism,1951-1960,SkipGram,459
rubber_estate,0.3954739570617676,terrorism,1951-1960,SkipGram,460
tranquil,0.3954542279243469,terrorism,1951-1960,SkipGram,461
sit,0.3953911960124969,terrorism,1951-1960,SkipGram,462
dwelling,0.3953210711479187,terrorism,1951-1960,SkipGram,463
grenade,0.3952862620353699,terrorism,1951-1960,SkipGram,464
belfast_northern_ireland,0.39506596326828,terrorism,1951-1960,SkipGram,465
place_worship,0.3950165212154388,terrorism,1951-1960,SkipGram,466
anguish,0.3948557376861572,terrorism,1951-1960,SkipGram,467
disguise,0.3947974741458893,terrorism,1951-1960,SkipGram,468
bless,0.3947740793228149,terrorism,1951-1960,SkipGram,469
air_evelyn,0.3946956992149353,terrorism,1951-1960,SkipGram,470
fix,0.3945415616035461,terrorism,1951-1960,SkipGram,471
mining,0.3944897651672363,terrorism,1951-1960,SkipGram,472
wholeheartedly_support,0.3944831192493438,terrorism,1951-1960,SkipGram,473
harding,0.3944523930549621,terrorism,1951-1960,SkipGram,474
person_injure,0.394337385892868,terrorism,1951-1960,SkipGram,475
basin,0.3938519954681396,terrorism,1951-1960,SkipGram,476
abduct,0.3937662541866302,terrorism,1951-1960,SkipGram,477
cool,0.3936295807361603,terrorism,1951-1960,SkipGram,478
paul,0.3931621611118316,terrorism,1951-1960,SkipGram,479
axillary_policeman,0.3931326866149902,terrorism,1951-1960,SkipGram,480
shake_hand,0.3930495381355285,terrorism,1951-1960,SkipGram,481
panel,0.3928567171096802,terrorism,1951-1960,SkipGram,482
blunder,0.3925989270210266,terrorism,1951-1960,SkipGram,483
weather,0.3925002515316009,terrorism,1951-1960,SkipGram,484
cameron,0.3924540281295776,terrorism,1951-1960,SkipGram,485
merchant,0.3924113810062408,terrorism,1951-1960,SkipGram,486
sand,0.3924051821231842,terrorism,1951-1960,SkipGram,487
fortune,0.3923026323318481,terrorism,1951-1960,SkipGram,488
ottawa,0.3921757042407989,terrorism,1951-1960,SkipGram,489
klan_plan,0.3921710848808288,terrorism,1951-1960,SkipGram,490
arrest_suspect,0.3921390771865845,terrorism,1951-1960,SkipGram,491
mamma,0.3921332061290741,terrorism,1951-1960,SkipGram,492
impressed,0.3918671309947967,terrorism,1951-1960,SkipGram,493
house_representatives,0.3918401002883911,terrorism,1951-1960,SkipGram,494
tent,0.3916806280612945,terrorism,1951-1960,SkipGram,495
vessel,0.3914775252342224,terrorism,1951-1960,SkipGram,496
alas,0.3912863135337829,terrorism,1951-1960,SkipGram,497
terrorist_activity,0.6560791730880737,terrorist,1951-1960,CBOW,1
terrorist_organization,0.632522702217102,terrorist,1951-1960,CBOW,2
terror,0.608269453048706,terrorist,1951-1960,CBOW,3
underground,0.5837730169296265,terrorist,1951-1960,CBOW,4
outlaw,0.5794273018836975,terrorist,1951-1960,CBOW,5
security_force,0.5780303478240967,terrorist,1951-1960,CBOW,6
sweep,0.5771561861038208,terrorist,1951-1960,CBOW,7
halt,0.5706164836883545,terrorist,1951-1960,CBOW,8
murder,0.5685564279556274,terrorist,1951-1960,CBOW,9
guerrilla_activity,0.5654944777488708,terrorist,1951-1960,CBOW,10
mount,0.5598418712615967,terrorist,1951-1960,CBOW,11
bed,0.5575169920921326,terrorist,1951-1960,CBOW,12
wave,0.5566037893295288,terrorist,1951-1960,CBOW,13
irish_republican_army,0.5555487871170044,terrorist,1951-1960,CBOW,14
strife,0.5525171160697937,terrorist,1951-1960,CBOW,15
clash,0.5519639253616333,terrorist,1951-1960,CBOW,16
headquarter,0.547760009765625,terrorist,1951-1960,CBOW,17
extremist,0.546277642250061,terrorist,1951-1960,CBOW,18
leaflet,0.5454620122909546,terrorist,1951-1960,CBOW,19
coincide,0.5446971654891968,terrorist,1951-1960,CBOW,20
rival,0.5443368554115295,terrorist,1951-1960,CBOW,21
flare,0.5438706278800964,terrorist,1951-1960,CBOW,22
assassination,0.5406158566474915,terrorist,1951-1960,CBOW,23
capture,0.5404923558235168,terrorist,1951-1960,CBOW,24
policeman_soldier,0.5385043621063232,terrorist,1951-1960,CBOW,25
tough,0.5366705656051636,terrorist,1951-1960,CBOW,26
eighteen,0.5352262854576111,terrorist,1951-1960,CBOW,27
violence,0.5330135226249695,terrorist,1951-1960,CBOW,28
underground_organization,0.53093421459198,terrorist,1951-1960,CBOW,29
detain,0.5298454165458679,terrorist,1951-1960,CBOW,30
outbreak_violence,0.5298010110855103,terrorist,1951-1960,CBOW,31
launch,0.5292323231697083,terrorist,1951-1960,CBOW,32
hard_core,0.5238542556762695,terrorist,1951-1960,CBOW,33
violent,0.5237089991569519,terrorist,1951-1960,CBOW,34
paul_slam,0.5214062333106995,terrorist,1951-1960,CBOW,35
intensify,0.5209986567497253,terrorist,1951-1960,CBOW,36
follower,0.5207275152206421,terrorist,1951-1960,CBOW,37
slay,0.5201807022094727,terrorist,1951-1960,CBOW,38
constabulary,0.5191969275474548,terrorist,1951-1960,CBOW,39
thirteen,0.5187331438064575,terrorist,1951-1960,CBOW,40
tear_gas,0.5180538892745972,terrorist,1951-1960,CBOW,41
mass,0.5180153846740723,terrorist,1951-1960,CBOW,42
weekend,0.5178133249282837,terrorist,1951-1960,CBOW,43
break,0.5168020129203796,terrorist,1951-1960,CBOW,44
rioting,0.5153124332427979,terrorist,1951-1960,CBOW,45
alarm,0.5151086449623108,terrorist,1951-1960,CBOW,46
round,0.5149376392364502,terrorist,1951-1960,CBOW,47
black,0.5148761868476868,terrorist,1951-1960,CBOW,48
northern_ireland,0.5144880414009094,terrorist,1951-1960,CBOW,49
shake,0.5143295526504517,terrorist,1951-1960,CBOW,50
minor,0.5139214992523193,terrorist,1951-1960,CBOW,51
repression,0.5133369565010071,terrorist,1951-1960,CBOW,52
outburst,0.5131456851959229,terrorist,1951-1960,CBOW,53
sabotage,0.5129831433296204,terrorist,1951-1960,CBOW,54
bandit,0.5111832022666931,terrorist,1951-1960,CBOW,55
fighter,0.5101147294044495,terrorist,1951-1960,CBOW,56
wipe,0.5099797248840332,terrorist,1951-1960,CBOW,57
blame,0.5094192624092102,terrorist,1951-1960,CBOW,58
islandwide,0.50933837890625,terrorist,1951-1960,CBOW,59
hang,0.5079795718193054,terrorist,1951-1960,CBOW,60
singapore,0.5072996616363525,terrorist,1951-1960,CBOW,61
vol_george_rival,0.5072219371795654,terrorist,1951-1960,CBOW,62
violence_flare,0.5066795349121094,terrorist,1951-1960,CBOW,63
reprisal,0.5061317086219788,terrorist,1951-1960,CBOW,64
detention,0.5056058764457703,terrorist,1951-1960,CBOW,65
outrage,0.505374550819397,terrorist,1951-1960,CBOW,66
fail,0.5039809346199036,terrorist,1951-1960,CBOW,67
prison,0.5027188658714294,terrorist,1951-1960,CBOW,68
suspect,0.5009127855300903,terrorist,1951-1960,CBOW,69
british_troop,0.4979760646820068,terrorist,1951-1960,CBOW,70
stamp,0.4969205260276794,terrorist,1951-1960,CBOW,71
crackdown,0.496841698884964,terrorist,1951-1960,CBOW,72
trap,0.496456116437912,terrorist,1951-1960,CBOW,73
curse,0.4963350892066955,terrorist,1951-1960,CBOW,74
start,0.496303379535675,terrorist,1951-1960,CBOW,75
fighting,0.4959901869297027,terrorist,1951-1960,CBOW,76
curfew,0.4951179325580597,terrorist,1951-1960,CBOW,77
agitation,0.4944775700569153,terrorist,1951-1960,CBOW,78
patriot,0.4932553470134735,terrorist,1951-1960,CBOW,79
execution,0.4923596978187561,terrorist,1951-1960,CBOW,80
wear,0.4923354983329773,terrorist,1951-1960,CBOW,81
intensive,0.4919064342975616,terrorist,1951-1960,CBOW,82
sarah_ben,0.4910347163677215,terrorist,1951-1960,CBOW,83
congressional_election,0.4903768002986908,terrorist,1951-1960,CBOW,84
cease,0.490025520324707,terrorist,1951-1960,CBOW,85
national_organization_lighter,0.4895240664482116,terrorist,1951-1960,CBOW,86
terrorists,0.4893063902854919,terrorist,1951-1960,CBOW,87
announcement,0.4891159236431122,terrorist,1951-1960,CBOW,88
bombing,0.488785833120346,terrorist,1951-1960,CBOW,89
lawless,0.4882675409317016,terrorist,1951-1960,CBOW,90
rout,0.488224446773529,terrorist,1951-1960,CBOW,91
activist,0.4881494045257568,terrorist,1951-1960,CBOW,92
killing,0.4875603020191192,terrorist,1951-1960,CBOW,93
campaign,0.487368494272232,terrorist,1951-1960,CBOW,94
union_cameron,0.4872922301292419,terrorist,1951-1960,CBOW,95
malay,0.4872848391532898,terrorist,1951-1960,CBOW,96
hunt,0.4871452152729034,terrorist,1951-1960,CBOW,97
drive,0.4854622781276703,terrorist,1951-1960,CBOW,98
outbreak,0.4852387011051178,terrorist,1951-1960,CBOW,99
ulster,0.4852111637592315,terrorist,1951-1960,CBOW,100
seize,0.4848932325839996,terrorist,1951-1960,CBOW,101
revenge,0.4833143055438995,terrorist,1951-1960,CBOW,102
south_vietnam,0.4809518754482269,terrorist,1951-1960,CBOW,103
rounded,0.4805983006954193,terrorist,1951-1960,CBOW,104
link,0.4799579679965973,terrorist,1951-1960,CBOW,105
squad,0.4797154664993286,terrorist,1951-1960,CBOW,106
agent,0.4792588949203491,terrorist,1951-1960,CBOW,107
insurrection,0.4788883626461029,terrorist,1951-1960,CBOW,108
maids,0.4787953197956085,terrorist,1951-1960,CBOW,109
kill_injure,0.4785107672214508,terrorist,1951-1960,CBOW,110
spread,0.4783870875835418,terrorist,1951-1960,CBOW,111
ambush,0.4774341881275177,terrorist,1951-1960,CBOW,112
midnight,0.4773905277252197,terrorist,1951-1960,CBOW,113
execute,0.477356880903244,terrorist,1951-1960,CBOW,114
intimidation,0.4772365093231201,terrorist,1951-1960,CBOW,115
throughout,0.477188229560852,terrorist,1951-1960,CBOW,116
jungle,0.4764408767223358,terrorist,1951-1960,CBOW,117
search,0.475760668516159,terrorist,1951-1960,CBOW,118
underground_movement,0.4757178723812103,terrorist,1951-1960,CBOW,119
selangor,0.4752264022827148,terrorist,1951-1960,CBOW,120
outlaws,0.4744718372821808,terrorist,1951-1960,CBOW,121
target,0.4741449058055877,terrorist,1951-1960,CBOW,122
shoot_dead,0.4738828837871551,terrorist,1951-1960,CBOW,123
terrorist_attack,0.4738504290580749,terrorist,1951-1960,CBOW,124
civilians,0.4735903441905975,terrorist,1951-1960,CBOW,125
guerrilla_warfare,0.4724548161029815,terrorist,1951-1960,CBOW,126
diary,0.4722089767456054,terrorist,1951-1960,CBOW,127
gun_battle,0.4717969298362732,terrorist,1951-1960,CBOW,128
alexandria,0.4713670909404754,terrorist,1951-1960,CBOW,129
recently,0.4713369309902191,terrorist,1951-1960,CBOW,130
ac,0.471325933933258,terrorist,1951-1960,CBOW,131
dominant_party,0.4712583422660827,terrorist,1951-1960,CBOW,132
death_destruction,0.4707696437835693,terrorist,1951-1960,CBOW,133
